,drug1,drug2,cell,synergy,fold,SynClass
14468,MK-4827,GELDANAMYCIN,ZR751,-11.93602233,3,0
14469,MK-4827,MK-2206,A2058,49.61826057,1,1
14470,MK-4827,MK-2206,A2780,29.63735753,1,1
14471,MK-4827,MK-2206,A375,24.40509687,1,1
14472,MK-4827,MK-2206,A427,27.48962474,1,1
14474,MK-4827,MK-2206,COLO320DM,20.03478038,1,1
14480,MK-4827,MK-2206,HT29,24.44986167,1,1
14481,MK-4827,MK-2206,KPL1,45.91860721,1,1
14487,MK-4827,MK-2206,NCIH2122,58.42670092,1,1
14489,MK-4827,MK-2206,NCIH460,34.08631299,1,1
14491,MK-4827,MK-2206,OCUBM,34.60286701,1,1
14494,MK-4827,MK-2206,PA1,70.6119109,1,1
14495,MK-4827,MK-2206,RKO,69.39351261,1,1
14498,MK-4827,MK-2206,SKMES1,28.64125665,1,1
14500,MK-4827,MK-2206,SW620,36.54412001,1,1
14501,MK-4827,MK-2206,SW837,33.26789276,1,1
14504,MK-4827,MK-2206,UWB1289,26.79585518,1,1
14506,MK-4827,MK-2206,VCAP,23.96500405,1,1
14507,MK-4827,MK-2206,ZR751,22.46510209,1,1
14509,MK-4827,MK-8669,A2780,21.78450235,2,1
14510,MK-4827,MK-8669,A375,43.98027013,2,1
14511,MK-4827,MK-8669,A427,33.2012221,2,1
14515,MK-4827,MK-8669,EFM192B,57.06478373,2,1
14519,MK-4827,MK-8669,HT29,31.83647965,2,1
14520,MK-4827,MK-8669,KPL1,34.34160551,2,1
14522,MK-4827,MK-8669,LOVO,22.08557507,2,1
14525,MK-4827,MK-8669,NCIH1650,22.68902782,2,1
14526,MK-4827,MK-8669,NCIH2122,28.82946825,2,1
14530,MK-4827,MK-8669,OCUBM,32.87484824,2,1
14532,MK-4827,MK-8669,OVCAR3,47.26739906,2,1
14534,MK-4827,MK-8669,RKO,33.37876583,2,1
14536,MK-4827,MK-8669,SKMEL30,23.87634707,2,1
14537,MK-4827,MK-8669,SKMES1,20.55776165,2,1
14538,MK-4827,MK-8669,SKOV3,22.84941187,2,1
14539,MK-4827,MK-8669,SW620,24.03651114,2,1
14541,MK-4827,MK-8669,T47D,34.45598785,2,1
14543,MK-4827,MK-8669,UWB1289,27.95795792,2,1
14544,MK-4827,MK-8669,UWB1289BRCA1,-11.84156204,2,0
14545,MK-4827,MK-8669,VCAP,34.69813515,2,1
14546,MK-4827,MK-8669,ZR751,25.74404286,2,1
14547,MK-4827,MK-8776,A2058,59.71957345,1,1
14548,MK-4827,MK-8776,A2780,21.63069464,1,1
14549,MK-4827,MK-8776,A375,33.35963122,1,1
14551,MK-4827,MK-8776,CAOV3,27.147932,1,1
14555,MK-4827,MK-8776,ES2,-36.85975688,1,0
14557,MK-4827,MK-8776,HT144,21.76635089,1,1
14560,MK-4827,MK-8776,LNCAP,-12.09874647,1,0
14561,MK-4827,MK-8776,LOVO,-10.47546151,1,0
14562,MK-4827,MK-8776,MDAMB436,25.65777401,1,1
14565,MK-4827,MK-8776,NCIH2122,-13.43811325,1,0
14569,MK-4827,MK-8776,OCUBM,58.41661815,1,1
14571,MK-4827,MK-8776,OVCAR3,61.02779635,1,1
14575,MK-4827,MK-8776,SKMEL30,23.4368935,1,1
14579,MK-4827,MK-8776,SW837,-11.45302592,1,0
14580,MK-4827,MK-8776,T47D,-14.81381286,1,0
14582,MK-4827,MK-8776,UWB1289,-14.42853377,1,0
14583,MK-4827,MK-8776,UWB1289BRCA1,-30.14515,1,0
14588,MK-4827,OXALIPLATIN,A375,-13.12403416,0,0
14589,MK-4827,OXALIPLATIN,A427,-12.08454218,0,0
14590,MK-4827,OXALIPLATIN,CAOV3,-10.69339306,0,0
14594,MK-4827,OXALIPLATIN,ES2,-11.94318529,0,0
14596,MK-4827,OXALIPLATIN,HT144,-12.90403791,0,0
14600,MK-4827,OXALIPLATIN,LOVO,-17.71637215,0,0
14605,MK-4827,OXALIPLATIN,NCIH23,-15.55740914,0,0
14606,MK-4827,OXALIPLATIN,NCIH460,-14.30528425,0,0
14609,MK-4827,OXALIPLATIN,OV90,-24.31968963,0,0
14611,MK-4827,OXALIPLATIN,PA1,-15.34818908,0,0
14613,MK-4827,OXALIPLATIN,RPMI7951,-26.16793285,0,0
14620,MK-4827,OXALIPLATIN,UACC62,-22.61040291,0,0
14626,MK-4827,PD325901,A2780,34.58357927,3,1
14628,MK-4827,PD325901,A427,-10.84520718,3,0
14638,MK-4827,PD325901,LNCAP,-17.88288846,3,0
14640,MK-4827,PD325901,MDAMB436,21.41106634,3,1
14642,MK-4827,PD325901,NCIH1650,-10.39191062,3,0
14647,MK-4827,PD325901,OCUBM,26.95773182,3,1
14649,MK-4827,PD325901,OVCAR3,39.79809095,3,1
14654,MK-4827,PD325901,SKMES1,-18.76747563,3,0
14659,MK-4827,PD325901,UACC62,-14.9478733,3,0
14660,MK-4827,PD325901,UWB1289,25.9373567,3,1
14661,MK-4827,PD325901,UWB1289BRCA1,20.56925364,3,1
14662,MK-4827,PD325901,VCAP,23.94091103,3,1
14664,MK-4827,SN-38,A2058,20.63773683,2,1
14665,MK-4827,SN-38,A2780,31.23605097,2,1
14666,MK-4827,SN-38,A375,35.20710076,2,1
14668,MK-4827,SN-38,CAOV3,31.02639735,2,1
14671,MK-4827,SN-38,EFM192B,23.98099537,2,1
14672,MK-4827,SN-38,ES2,22.55915822,2,1
14673,MK-4827,SN-38,HCT116,30.37177161,2,1
14679,MK-4827,SN-38,MDAMB436,20.44834523,2,1
14680,MK-4827,SN-38,MSTO,41.07253268,2,1
14684,MK-4827,SN-38,NCIH460,28.45804204,2,1
14686,MK-4827,SN-38,OCUBM,44.14619294,2,1
14689,MK-4827,SN-38,PA1,24.18256767,2,1
14690,MK-4827,SN-38,RKO,35.86583895,2,1
14691,MK-4827,SN-38,RPMI7951,32.00144019,2,1
14692,MK-4827,SN-38,SKMEL30,24.89226833,2,1
14693,MK-4827,SN-38,SKMES1,32.24493211,2,1
14694,MK-4827,SN-38,SKOV3,33.695974,2,1
14695,MK-4827,SN-38,SW620,22.29256226,2,1
14697,MK-4827,SN-38,T47D,20.50477411,2,1
14698,MK-4827,SN-38,UACC62,35.62825131,2,1
14700,MK-4827,SN-38,UWB1289BRCA1,31.64708677,2,1
14701,MK-4827,SN-38,VCAP,38.2374649,2,1
14702,MK-4827,SN-38,ZR751,27.02525838,2,1
14703,MK-4827,SORAFENIB,A2058,-11.72755988,3,0
14707,MK-4827,SORAFENIB,CAOV3,-16.76167867,3,0
14716,MK-4827,SORAFENIB,LNCAP,-10.90478102,3,0
14741,MK-4827,SORAFENIB,ZR751,-20.49732089,3,0
14749,MK-4827,TOPOTECAN,EFM192B,32.71577214,4,1
14751,MK-4827,TOPOTECAN,HCT116,30.38325699,4,1
14758,MK-4827,TOPOTECAN,MSTO,32.98579469,4,1
14759,MK-4827,TOPOTECAN,NCIH1650,32.85264182,4,1
14764,MK-4827,TOPOTECAN,OCUBM,-16.15766336,4,0
14766,MK-4827,TOPOTECAN,OVCAR3,-21.4269635,4,0
14768,MK-4827,TOPOTECAN,RKO,30.62674777,4,1
14771,MK-4827,TOPOTECAN,SKMES1,50.41670258,4,1
14772,MK-4827,TOPOTECAN,SKOV3,33.75560629,4,1
14775,MK-4827,TOPOTECAN,T47D,-15.72579511,4,0
14778,MK-4827,TOPOTECAN,UWB1289BRCA1,24.41855373,4,1
14779,MK-4827,TOPOTECAN,VCAP,36.83249416,4,1
14786,MK-5108,ABT-888,COLO320DM,-15.21999459,1,0
14788,MK-5108,ABT-888,EFM192B,24.50429351,1,1
14794,MK-5108,ABT-888,LNCAP,-51.68081715,1,0
14803,MK-5108,ABT-888,OCUBM,21.15553929,1,1
14807,MK-5108,ABT-888,RKO,32.22192775,1,1
14815,MK-5108,ABT-888,UACC62,21.40714705,1,1
14819,MK-5108,ABT-888,ZR751,-13.82285845,1,0
14825,MK-5108,BEZ-235,COLO320DM,-73.16320052,1,0
14829,MK-5108,BEZ-235,HCT116,29.70547002,1,1
14831,MK-5108,BEZ-235,HT29,25.98375503,1,1
14832,MK-5108,BEZ-235,KPL1,23.39201274,1,1
14833,MK-5108,BEZ-235,LNCAP,-60.32380102,1,0
14834,MK-5108,BEZ-235,LOVO,22.5055494,1,1
14835,MK-5108,BEZ-235,MDAMB436,24.63031407,1,1
14845,MK-5108,BEZ-235,PA1,20.52307566,1,1
14848,MK-5108,BEZ-235,SKMEL30,27.04581675,1,1
14852,MK-5108,BEZ-235,SW837,28.49512573,1,1
14853,MK-5108,BEZ-235,T47D,114.567378,1,1
14854,MK-5108,BEZ-235,UACC62,21.26410648,1,1
14856,MK-5108,BEZ-235,UWB1289BRCA1,25.3379816,1,1
14860,MK-5108,BORTEZOMIB,A2780,-12.50471573,2,0
14863,MK-5108,BORTEZOMIB,CAOV3,-22.20998765,2,0
14864,MK-5108,BORTEZOMIB,COLO320DM,-104.1310132,2,0
14866,MK-5108,BORTEZOMIB,EFM192B,-15.12835407,2,0
14869,MK-5108,BORTEZOMIB,HT144,-18.6569206,2,0
14870,MK-5108,BORTEZOMIB,HT29,-11.64902318,2,0
14872,MK-5108,BORTEZOMIB,LNCAP,-169.1358709,2,0
14875,MK-5108,BORTEZOMIB,MSTO,64.70115627,2,1
14876,MK-5108,BORTEZOMIB,NCIH1650,-16.54932006,2,0
14877,MK-5108,BORTEZOMIB,NCIH2122,-27.80835809,2,0
14879,MK-5108,BORTEZOMIB,NCIH460,-29.3281424,2,0
14880,MK-5108,BORTEZOMIB,NCIH520,-28.45266802,2,0
14881,MK-5108,BORTEZOMIB,OCUBM,-10.57406826,2,0
14883,MK-5108,BORTEZOMIB,OVCAR3,-16.12694769,2,0
14884,MK-5108,BORTEZOMIB,PA1,-11.06747412,2,0
14888,MK-5108,BORTEZOMIB,SKMES1,-21.71603783,2,0
14893,MK-5108,BORTEZOMIB,UACC62,-16.92233875,2,0
14894,MK-5108,BORTEZOMIB,UWB1289,-20.50429329,2,0
14896,MK-5108,BORTEZOMIB,VCAP,-12.77397782,2,0
14897,MK-5108,BORTEZOMIB,ZR751,-28.80172155,2,0
14898,MK-5108,DASATINIB,A2058,31.7288986,1,1
14899,MK-5108,DASATINIB,A2780,62.05053129,1,1
14901,MK-5108,DASATINIB,A427,43.50856947,1,1
14905,MK-5108,DASATINIB,EFM192B,33.39502363,1,1
14907,MK-5108,DASATINIB,HCT116,20.97294145,1,1
14908,MK-5108,DASATINIB,HT144,-34.64473664,1,0
14909,MK-5108,DASATINIB,HT29,23.68657819,1,1
14912,MK-5108,DASATINIB,LOVO,42.36548126,1,1
14914,MK-5108,DASATINIB,MSTO,90.51750612,1,1
14915,MK-5108,DASATINIB,NCIH1650,30.63154386,1,1
14916,MK-5108,DASATINIB,NCIH2122,-63.79162144,1,0
14919,MK-5108,DASATINIB,NCIH520,40.76851974,1,1
14922,MK-5108,DASATINIB,OVCAR3,55.8942825,1,1
14923,MK-5108,DASATINIB,PA1,46.31769395,1,1
14926,MK-5108,DASATINIB,SKMEL30,-12.24510781,1,0
14929,MK-5108,DASATINIB,SW620,24.55421762,1,1
14932,MK-5108,DASATINIB,UACC62,25.70363031,1,1
14934,MK-5108,DASATINIB,UWB1289BRCA1,20.45288598,1,1
14935,MK-5108,DASATINIB,VCAP,27.95203801,1,1
14941,MK-5108,DINACICLIB,CAOV3,-11.4823232,3,0
14942,MK-5108,DINACICLIB,COLO320DM,-66.68723585,3,0
14950,MK-5108,DINACICLIB,LNCAP,-87.07463478,3,0
14955,MK-5108,DINACICLIB,NCIH2122,-13.31410733,3,0
14958,MK-5108,DINACICLIB,NCIH520,-18.26637956,3,0
14966,MK-5108,DINACICLIB,SKMES1,-14.07871494,3,0
14970,MK-5108,DINACICLIB,T47D,-12.40801934,3,0
14974,MK-5108,DINACICLIB,VCAP,-21.43257341,3,0
14975,MK-5108,DINACICLIB,ZR751,-17.72158876,3,0
14981,MK-5108,ERLOTINIB,COLO320DM,30.57012508,1,1
14989,MK-5108,ERLOTINIB,LNCAP,-12.05321803,1,0
14990,MK-5108,ERLOTINIB,LOVO,24.63964295,1,1
14992,MK-5108,ERLOTINIB,MSTO,36.21998274,1,1
15008,MK-5108,ERLOTINIB,SW837,25.84136336,1,1
15009,MK-5108,ERLOTINIB,T47D,37.66636466,1,1
15010,MK-5108,ERLOTINIB,UACC62,31.40755313,1,1
15011,MK-5108,ERLOTINIB,UWB1289,36.56554166,1,1
15013,MK-5108,ERLOTINIB,VCAP,25.87509492,1,1
15014,MK-5108,ERLOTINIB,ZR751,28.68567442,1,1
15015,MK-5108,GELDANAMYCIN,A2058,-11.07479595,1,0
15019,MK-5108,GELDANAMYCIN,CAOV3,-15.45702269,1,0
15020,MK-5108,GELDANAMYCIN,COLO320DM,-28.57377706,1,0
15028,MK-5108,GELDANAMYCIN,LNCAP,-126.1315601,1,0
15033,MK-5108,GELDANAMYCIN,NCIH2122,-16.17185397,1,0
15041,MK-5108,GELDANAMYCIN,RKO,20.34957302,1,1
15048,MK-5108,GELDANAMYCIN,T47D,44.78143317,1,1
15053,MK-5108,GELDANAMYCIN,ZR751,-23.11928787,1,0
15055,MK-5108,MK-2206,A2780,22.87288173,3,1
15058,MK-5108,MK-2206,CAOV3,39.86931558,3,1
15066,MK-5108,MK-2206,KPL1,38.0653465,3,1
15070,MK-5108,MK-2206,MSTO,65.69614413,3,1
15079,MK-5108,MK-2206,PA1,31.53017113,3,1
15084,MK-5108,MK-2206,SKOV3,20.03864114,3,1
15087,MK-5108,MK-2206,T47D,-10.81630074,3,0
15090,MK-5108,MK-2206,UWB1289BRCA1,25.8552802,3,1
15092,MK-5108,MK-2206,ZR751,21.8990748,3,1
15093,MK-5108,MK-4827,A2058,29.71889812,3,1
15097,MK-5108,MK-4827,CAOV3,-16.44230102,3,0
15104,MK-5108,MK-4827,HT29,20.01385848,3,1
15106,MK-5108,MK-4827,LNCAP,-22.64114223,3,0
15108,MK-5108,MK-4827,MDAMB436,20.27148875,3,1
15111,MK-5108,MK-4827,NCIH2122,26.35883469,3,1
15114,MK-5108,MK-4827,NCIH520,-12.60974674,3,0
15115,MK-5108,MK-4827,OCUBM,22.18045597,3,1
15117,MK-5108,MK-4827,OVCAR3,32.85388999,3,1
15118,MK-5108,MK-4827,PA1,20.35232964,3,1
15119,MK-5108,MK-4827,RKO,48.30471226,3,1
15124,MK-5108,MK-4827,SW620,21.13464294,3,1
15133,MK-5108,MK-8669,A2780,49.68135611,3,1
15134,MK-5108,MK-8669,A375,24.16971411,3,1
15135,MK-5108,MK-8669,A427,20.57500865,3,1
15136,MK-5108,MK-8669,CAOV3,35.00406323,3,1
15139,MK-5108,MK-8669,EFM192B,25.98349317,3,1
15144,MK-5108,MK-8669,KPL1,28.98951479,3,1
15148,MK-5108,MK-8669,MSTO,26.77965278,3,1
15149,MK-5108,MK-8669,NCIH1650,23.75960104,3,1
15152,MK-5108,MK-8669,NCIH460,-10.61530885,3,0
15159,MK-5108,MK-8669,RPMI7951,25.76183713,3,1
15160,MK-5108,MK-8669,SKMEL30,29.02456041,3,1
15162,MK-5108,MK-8669,SKOV3,28.44464402,3,1
15164,MK-5108,MK-8669,SW837,27.76140018,3,1
15165,MK-5108,MK-8669,T47D,35.58025624,3,1
15166,MK-5108,MK-8669,UACC62,24.36393983,3,1
15168,MK-5108,MK-8669,UWB1289BRCA1,31.88031589,3,1
15169,MK-5108,MK-8669,VCAP,20.43438876,3,1
15176,MK-5108,MK-8776,COLO320DM,-48.36407554,0,0
15184,MK-5108,MK-8776,LNCAP,-84.97298671,0,0
15187,MK-5108,MK-8776,MSTO,-17.04799999,0,0
15189,MK-5108,MK-8776,NCIH2122,-17.11363575,0,0
15191,MK-5108,MK-8776,NCIH460,-10.55445105,0,0
15192,MK-5108,MK-8776,NCIH520,-12.58569527,0,0
15199,MK-5108,MK-8776,SKMEL30,26.77067277,0,1
15201,MK-5108,MK-8776,SKOV3,20.12986518,0,1
15210,MK-5108,OXALIPLATIN,A2058,-16.79960639,3,0
15214,MK-5108,OXALIPLATIN,CAOV3,-13.65555614,3,0
15217,MK-5108,OXALIPLATIN,EFM192B,-13.54650855,3,0
15224,MK-5108,OXALIPLATIN,LOVO,-11.86178847,3,0
15230,MK-5108,OXALIPLATIN,NCIH460,-19.66714605,3,0
15233,MK-5108,OXALIPLATIN,OV90,-10.79795276,3,0
15237,MK-5108,OXALIPLATIN,RPMI7951,-12.3428234,3,0
15244,MK-5108,OXALIPLATIN,UACC62,-10.33835301,3,0
15248,MK-5108,OXALIPLATIN,ZR751,-19.66520543,3,0
15250,MK-5108,PD325901,A2780,24.75633648,2,1
15254,MK-5108,PD325901,COLO320DM,-31.41992687,2,0
15258,MK-5108,PD325901,HCT116,40.87877443,2,1
15262,MK-5108,PD325901,LNCAP,-86.71063539,2,0
15267,MK-5108,PD325901,NCIH2122,-10.1646911,2,0
15268,MK-5108,PD325901,NCIH23,21.12881206,2,1
15270,MK-5108,PD325901,NCIH520,-10.06844079,2,0
15279,MK-5108,PD325901,SKOV3,22.39965088,2,1
15282,MK-5108,PD325901,T47D,25.57999248,2,1
15284,MK-5108,PD325901,UWB1289,27.36785006,2,1
15287,MK-5108,PD325901,ZR751,-18.51008646,2,0
15292,MK-5108,SN-38,CAOV3,-20.33650068,1,0
15295,MK-5108,SN-38,EFM192B,-34.45197815,1,0
15301,MK-5108,SN-38,LNCAP,-13.02700325,1,0
15306,MK-5108,SN-38,NCIH2122,-115.0417586,1,0
15308,MK-5108,SN-38,NCIH460,-11.70061119,1,0
15309,MK-5108,SN-38,NCIH520,-17.89989057,1,0
15323,MK-5108,SN-38,UWB1289,41.61482157,1,1
15331,MK-5108,SORAFENIB,CAOV3,-16.3547382,1,0
15345,MK-5108,SORAFENIB,NCIH2122,-10.33994055,1,0
15351,MK-5108,SORAFENIB,OVCAR3,-16.1880788,1,0
15369,MK-5108,TOPOTECAN,A427,-18.63846458,3,0
15374,MK-5108,TOPOTECAN,ES2,25.58294626,3,1
15375,MK-5108,TOPOTECAN,HCT116,23.69062079,3,1
15379,MK-5108,TOPOTECAN,LNCAP,-125.2246186,3,0
15382,MK-5108,TOPOTECAN,MSTO,24.29142696,3,1
15384,MK-5108,TOPOTECAN,NCIH2122,-12.8758394,3,0
15386,MK-5108,TOPOTECAN,NCIH460,-11.42581725,3,0
15388,MK-5108,TOPOTECAN,OCUBM,-26.28730551,3,0
15390,MK-5108,TOPOTECAN,OVCAR3,-12.16072848,3,0
15392,MK-5108,TOPOTECAN,RKO,23.45529874,3,1
15396,MK-5108,TOPOTECAN,SKOV3,25.62696461,3,1
15405,MK-8669,BEZ-235,A2058,86.59857058,3,1
15406,MK-8669,BEZ-235,A2780,72.08907467,3,1
15407,MK-8669,BEZ-235,A375,69.91835046,3,1
15408,MK-8669,BEZ-235,A427,60.80700067,3,1
15409,MK-8669,BEZ-235,CAOV3,75.9558035,3,1
15410,MK-8669,BEZ-235,COLO320DM,53.06067388,3,1
15411,MK-8669,BEZ-235,DLD1,61.94896316,3,1
15412,MK-8669,BEZ-235,EFM192B,88.17896877,3,1
15413,MK-8669,BEZ-235,ES2,84.57574208,3,1
15414,MK-8669,BEZ-235,HCT116,40.8803063,3,1
15415,MK-8669,BEZ-235,HT144,93.01822106,3,1
15416,MK-8669,BEZ-235,HT29,52.84762555,3,1
15417,MK-8669,BEZ-235,KPL1,65.72843906,3,1
15418,MK-8669,BEZ-235,LNCAP,139.6131195,3,1
15419,MK-8669,BEZ-235,LOVO,56.87485083,3,1
15420,MK-8669,BEZ-235,MDAMB436,37.14062847,3,1
15421,MK-8669,BEZ-235,MSTO,155.2523888,3,1
15422,MK-8669,BEZ-235,NCIH1650,80.70328515,3,1
15423,MK-8669,BEZ-235,NCIH2122,107.4570426,3,1
15424,MK-8669,BEZ-235,NCIH23,64.79024972,3,1
15425,MK-8669,BEZ-235,NCIH460,75.05127147,3,1
15426,MK-8669,BEZ-235,NCIH520,77.37379228,3,1
15427,MK-8669,BEZ-235,OCUBM,55.23233902,3,1
15428,MK-8669,BEZ-235,OV90,63.57179273,3,1
15429,MK-8669,BEZ-235,OVCAR3,84.29086577,3,1
15430,MK-8669,BEZ-235,PA1,94.7031534,3,1
15431,MK-8669,BEZ-235,RKO,44.35690404,3,1
15432,MK-8669,BEZ-235,RPMI7951,75.29882288,3,1
15433,MK-8669,BEZ-235,SKMEL30,121.0564092,3,1
15434,MK-8669,BEZ-235,SKMES1,90.84458241,3,1
15435,MK-8669,BEZ-235,SKOV3,67.99989156,3,1
15436,MK-8669,BEZ-235,SW620,82.79496881,3,1
15437,MK-8669,BEZ-235,SW837,101.5509715,3,1
15438,MK-8669,BEZ-235,T47D,179.1233246,3,1
15439,MK-8669,BEZ-235,UACC62,102.4787821,3,1
15440,MK-8669,BEZ-235,UWB1289,80.78180204,3,1
15441,MK-8669,BEZ-235,UWB1289BRCA1,96.81602635,3,1
15442,MK-8669,BEZ-235,VCAP,88.20447518,3,1
15443,MK-8669,BEZ-235,ZR751,63.90878282,3,1
15445,MK-8669,DINACICLIB,A2780,31.92794058,3,1
15451,MK-8669,DINACICLIB,EFM192B,21.94667618,3,1
15456,MK-8669,DINACICLIB,KPL1,21.62429127,3,1
15457,MK-8669,DINACICLIB,LNCAP,33.37503452,3,1
15461,MK-8669,DINACICLIB,NCIH1650,23.35658885,3,1
15470,MK-8669,DINACICLIB,RKO,26.28722054,3,1
15471,MK-8669,DINACICLIB,RPMI7951,23.62393784,3,1
15477,MK-8669,DINACICLIB,T47D,22.72587666,3,1
15481,MK-8669,DINACICLIB,VCAP,25.02618436,3,1
15483,MK-8669,GELDANAMYCIN,A2058,20.58591637,4,1
15486,MK-8669,GELDANAMYCIN,A427,23.35177525,4,1
15490,MK-8669,GELDANAMYCIN,EFM192B,37.52360622,4,1
15491,MK-8669,GELDANAMYCIN,ES2,21.90875084,4,1
15493,MK-8669,GELDANAMYCIN,HT144,25.17810212,4,1
15495,MK-8669,GELDANAMYCIN,KPL1,40.09982029,4,1
15496,MK-8669,GELDANAMYCIN,LNCAP,46.33929327,4,1
15498,MK-8669,GELDANAMYCIN,MDAMB436,20.40545613,4,1
15499,MK-8669,GELDANAMYCIN,MSTO,58.24143384,4,1
15509,MK-8669,GELDANAMYCIN,RKO,22.96534037,4,1
15511,MK-8669,GELDANAMYCIN,SKMEL30,42.51383953,4,1
15512,MK-8669,GELDANAMYCIN,SKMES1,25.78864224,4,1
15516,MK-8669,GELDANAMYCIN,T47D,31.55305418,4,1
15517,MK-8669,GELDANAMYCIN,UACC62,21.51346876,4,1
15518,MK-8669,GELDANAMYCIN,UWB1289,-14.25676924,4,0
15519,MK-8669,GELDANAMYCIN,UWB1289BRCA1,-14.67658687,4,0
15522,MK-8669,MK-8776,A2058,61.78624825,2,1
15523,MK-8669,MK-8776,A2780,52.98183075,2,1
15524,MK-8669,MK-8776,A375,60.06891772,2,1
15525,MK-8669,MK-8776,A427,31.27105198,2,1
15526,MK-8669,MK-8776,CAOV3,59.7006634,2,1
15529,MK-8669,MK-8776,EFM192B,30.0619252,2,1
15530,MK-8669,MK-8776,ES2,60.15761148,2,1
15532,MK-8669,MK-8776,HT144,42.27239915,2,1
15533,MK-8669,MK-8776,HT29,29.37671336,2,1
15534,MK-8669,MK-8776,KPL1,23.58303656,2,1
15535,MK-8669,MK-8776,LNCAP,21.16285299,2,1
15537,MK-8669,MK-8776,MDAMB436,31.09414288,2,1
15538,MK-8669,MK-8776,MSTO,28.57924493,2,1
15539,MK-8669,MK-8776,NCIH1650,27.40191109,2,1
15541,MK-8669,MK-8776,NCIH23,28.35880461,2,1
15544,MK-8669,MK-8776,OCUBM,32.44628847,2,1
15545,MK-8669,MK-8776,OV90,20.71815063,2,1
15546,MK-8669,MK-8776,OVCAR3,37.93570102,2,1
15548,MK-8669,MK-8776,RKO,59.98909867,2,1
15549,MK-8669,MK-8776,RPMI7951,20.5268354,2,1
15550,MK-8669,MK-8776,SKMEL30,57.25773487,2,1
15552,MK-8669,MK-8776,SKOV3,62.78158881,2,1
15555,MK-8669,MK-8776,T47D,29.89624814,2,1
15556,MK-8669,MK-8776,UACC62,33.02638245,2,1
15565,MK-8669,OXALIPLATIN,CAOV3,-12.98368173,1,0
15575,MK-8669,OXALIPLATIN,LOVO,-12.62806223,1,0
15580,MK-8669,OXALIPLATIN,NCIH23,-22.07445918,1,0
15581,MK-8669,OXALIPLATIN,NCIH460,-22.52064028,1,0
15583,MK-8669,OXALIPLATIN,OCUBM,24.26308589,1,1
15586,MK-8669,OXALIPLATIN,PA1,-16.74006526,1,0
15594,MK-8669,OXALIPLATIN,T47D,22.10993002,1,1
15602,MK-8669,SN-38,A375,28.43336076,3,1
15607,MK-8669,SN-38,EFM192B,37.90775382,3,1
15610,MK-8669,SN-38,HT144,26.9966235,3,1
15612,MK-8669,SN-38,KPL1,41.01096111,3,1
15616,MK-8669,SN-38,MSTO,41.1560826,3,1
15622,MK-8669,SN-38,OCUBM,21.29295971,3,1
15624,MK-8669,SN-38,OVCAR3,28.68063887,3,1
15627,MK-8669,SN-38,RPMI7951,72.45465002,3,1
15628,MK-8669,SN-38,SKMEL30,25.32226033,3,1
15630,MK-8669,SN-38,SKOV3,21.10863801,3,1
15633,MK-8669,SN-38,T47D,-23.09505806,3,0
15636,MK-8669,SN-38,UWB1289BRCA1,20.06740672,3,1
15637,MK-8669,SN-38,VCAP,28.27510877,3,1
15638,MK-8669,SN-38,ZR751,27.65712714,3,1
15645,MK-8669,SORAFENIB,DLD1,25.9497875,4,1
15648,MK-8669,SORAFENIB,HCT116,20.63511872,4,1
15656,MK-8669,SORAFENIB,NCIH1650,22.15964253,4,1
15658,MK-8669,SORAFENIB,NCIH23,21.48864779,4,1
15659,MK-8669,SORAFENIB,NCIH460,22.70194553,4,1
15667,MK-8669,SORAFENIB,SKMEL30,20.14689841,4,1
15668,MK-8669,SORAFENIB,SKMES1,30.09994807,4,1
15669,MK-8669,SORAFENIB,SKOV3,29.70237208,4,1
15678,MK-8669,TOPOTECAN,A2058,-12.66791778,2,0
15680,MK-8669,TOPOTECAN,A375,27.92125327,2,1
15681,MK-8669,TOPOTECAN,A427,25.65327168,2,1
15688,MK-8669,TOPOTECAN,HT144,33.45451181,2,1
15689,MK-8669,TOPOTECAN,HT29,23.95055575,2,1
15690,MK-8669,TOPOTECAN,KPL1,53.40176866,2,1
15691,MK-8669,TOPOTECAN,LNCAP,-151.6624548,2,0
15694,MK-8669,TOPOTECAN,MSTO,29.45834731,2,1
15695,MK-8669,TOPOTECAN,NCIH1650,26.44532958,2,1
15699,MK-8669,TOPOTECAN,NCIH520,23.89003247,2,1
15703,MK-8669,TOPOTECAN,PA1,-14.15142293,2,0
15704,MK-8669,TOPOTECAN,RKO,24.56279779,2,1
15706,MK-8669,TOPOTECAN,SKMEL30,31.66894971,2,1
15708,MK-8669,TOPOTECAN,SKOV3,32.90660924,2,1
15714,MK-8669,TOPOTECAN,UWB1289BRCA1,26.95352146,2,1
15715,MK-8669,TOPOTECAN,VCAP,27.35834307,2,1
15716,MK-8669,TOPOTECAN,ZR751,27.5378498,2,1
15733,MRK-003,5-FU,MSTO,-46.93608306,0,0
15735,MRK-003,5-FU,NCIH2122,-11.30174615,0,0
15750,MRK-003,5-FU,T47D,-10.84738769,0,0
15752,MRK-003,5-FU,UWB1289,-10.5857644,0,0
15760,MRK-003,ABT-888,CAOV3,20.83110519,0,1
15764,MRK-003,ABT-888,ES2,-11.81453934,0,0
15768,MRK-003,ABT-888,KPL1,20.1494603,0,1
15780,MRK-003,ABT-888,OVCAR3,22.95245209,0,1
15794,MRK-003,ABT-888,ZR751,-18.40894358,0,0
